glass_name,filter_mode,property_mode,distance_first,distance_mean_top20,composition_variance,family_entropy,effective_neighbors,uncertainty_score,composition_completeness,physically_plausible,high_uncertainty,comp_exp_weight,comp_idw,comp_cluster_kmeans,scenario
N-K5,adaptive,B,0.011964767428141102,0.026024788583281555,98.40663444231116,0.6730116670092565,20,2.561011856553421,1.0,False,True,SIO2=42.48; AL2O3=2.89; B2O3=0.84; CAO=8.92; K2O=2.89; NA2O=7.01; Li2O=1.50; MgO=6.91; ZNO=1.13; P2O5=23.25; RO=17.76; R2O=11.40; R2O3=3.84; R2O5=23.25; RHaln=0.93; RmOn=99.05,SIO2=42.12; AL2O3=2.75; B2O3=0.81; CAO=9.40; K2O=2.77; NA2O=7.15; Li2O=1.43; MgO=7.06; ZNO=1.08; P2O5=23.33; RO=18.31; R2O=11.35; R2O3=3.65; R2O5=23.33; RHaln=0.88; RmOn=99.10,CAO=25.20; MgO=22.95; P2O5=48.15; RO=48.15; R2O5=48.15; RF2=1.85; RF3=1.85; RHaln=3.69; RmOn=96.31,adaptive_B
BK7G18,adaptive,B,0.008592712925065662,0.02510244959879899,9.778698021318446,0.6128694524619495,20,0.2454692742220217,1.0,False,True,SIO2=67.73; AL2O3=1.40; B2O3=10.17; CAO=0.83; K2O=6.34; NA2O=10.44; MgO=1.26; SRO=0.51; RO=3.19; R2O=17.06; R2O3=11.68; RmOn=100.00,SIO2=67.64; AL2O3=1.71; B2O3=9.69; CAO=0.78; K2O=6.00; NA2O=10.68; MgO=1.57; RO=3.41; R2O=17.04; R2O3=11.49; RmOn=100.00,SIO2=68.33; AL2O3=2.27; B2O3=9.91; K2O=0.75; NA2O=14.18; MgO=2.09; SRO=0.64; RO=3.56; R2O=15.42; R2O3=12.20; RmOn=100.00,adaptive_B
N-BK7,adaptive,B,0.006367723174696942,0.013503209421255474,75.720882553934,0.8237197315118312,20,1.0224749346880608,1.0,False,True,SIO2=58.43; AL2O3=0.90; B2O3=6.76; CAO=3.14; K2O=3.59; NA2O=8.86; MgO=1.10; BAO=0.51; RO=5.36; R2O=12.47; R2O3=7.69; RmOn=84.17,SIO2=60.12; AL2O3=0.90; B2O3=6.87; CAO=3.30; K2O=3.41; NA2O=9.16; MgO=1.09; BAO=0.57; RO=5.50; R2O=12.58; R2O3=7.79; RmOn=86.22,SIO2=71.69; AL2O3=1.15; B2O3=6.38; CAO=4.24; K2O=1.63; NA2O=11.76; MgO=1.40; BAO=0.73; RO=7.06; R2O=13.41; R2O3=7.56; RmOn=100.00,adaptive_B
N-BK7HT,adaptive,B,0.006367723174696942,0.013503209421255474,75.720882553934,0.8237197315118312,20,1.0224749346880608,1.0,False,True,SIO2=58.43; AL2O3=0.90; B2O3=6.76; CAO=3.14; K2O=3.59; NA2O=8.86; MgO=1.10; BAO=0.51; RO=5.36; R2O=12.47; R2O3=7.69; RmOn=84.17,SIO2=60.12; AL2O3=0.90; B2O3=6.87; CAO=3.30; K2O=3.41; NA2O=9.16; MgO=1.09; BAO=0.57; RO=5.50; R2O=12.58; R2O3=7.79; RmOn=86.22,SIO2=71.69; AL2O3=1.15; B2O3=6.38; CAO=4.24; K2O=1.63; NA2O=11.76; MgO=1.40; BAO=0.73; RO=7.06; R2O=13.41; R2O3=7.56; RmOn=100.00,adaptive_B
N-BK7HTi,adaptive,B,0.006367723174696942,0.013503209421255474,75.720882553934,0.8237197315118312,20,1.0224749346880608,1.0,False,True,SIO2=58.43; AL2O3=0.90; B2O3=6.76; CAO=3.14; K2O=3.59; NA2O=8.86; MgO=1.10; BAO=0.51; RO=5.36; R2O=12.47; R2O3=7.69; RmOn=84.17,SIO2=60.12; AL2O3=0.90; B2O3=6.87; CAO=3.30; K2O=3.41; NA2O=9.16; MgO=1.09; BAO=0.57; RO=5.50; R2O=12.58; R2O3=7.79; RmOn=86.22,SIO2=71.69; AL2O3=1.15; B2O3=6.38; CAO=4.24; K2O=1.63; NA2O=11.76; MgO=1.40; BAO=0.73; RO=7.06; R2O=13.41; R2O3=7.56; RmOn=100.00,adaptive_B
N-BK7HTSultra,adaptive,B,0.005432805431216078,0.019948714939503367,8.237019350898825,0.6128694524619495,20,0.1643179509822537,1.0,False,True,SIO2=68.13; AL2O3=0.80; B2O3=11.15; CAO=1.84; K2O=5.95; NA2O=10.02; MgO=0.97; BAO=0.51; RO=3.78; R2O=15.97; R2O3=11.98; RmOn=100.00,SIO2=67.15; AL2O3=0.75; B2O3=11.83; CAO=1.68; K2O=7.29; NA2O=9.30; MgO=0.93; BAO=0.51; RO=3.51; R2O=16.59; R2O3=12.60; RmOn=100.00,SIO2=51.57; B2O3=22.64; K2O=25.79; R2O=25.79; R2O3=22.64; RmOn=100.00,adaptive_B
N-ZK7A,adaptive,B,0.011435640445933119,0.024775895140894948,49.449056501350846,0.6128694524619495,20,1.2251446386936582,1.0,False,True,SIO2=63.40; AL2O3=1.97; B2O3=2.69; CAO=1.57; K2O=7.03; NA2O=7.99; Li2O=0.72; MgO=5.02; ZNO=1.00; P2O5=7.20; RO=8.86; R2O=15.74; R2O3=4.79; R2O5=7.20; RmOn=100.00,SIO2=63.72; AL2O3=2.00; B2O3=2.77; CAO=1.50; K2O=6.77; NA2O=8.41; Li2O=0.73; MgO=4.90; ZNO=0.96; P2O5=6.90; RO=8.57; R2O=15.91; R2O3=4.90; R2O5=6.90; RmOn=100.00,SIO2=69.75; AL2O3=3.00; B2O3=3.96; CAO=1.07; NA2O=17.89; Li2O=0.81; MgO=1.62; RO=4.58; R2O=18.70; R2O3=6.96; RmOn=100.00,adaptive_B
K10,adaptive,B,0.019084300079550604,0.03158109316833999,5.984778935689549,0.3250829733914482,20,0.18900586115993032,1.0,False,True,SIO2=68.87; AL2O3=2.01; K2O=1.32; NA2O=26.09; ZNO=0.50; RO=1.36; R2O=27.46; R2O3=2.21; RmOn=99.90,SIO2=68.90; AL2O3=1.99; K2O=1.31; NA2O=26.08; ZNO=0.53; RO=1.38; R2O=27.43; R2O3=2.19; RmOn=99.90,SIO2=74.53; K2O=1.71; NA2O=20.78; ZNO=1.61; RO=2.62; R2O=22.64; RmOn=100.00,adaptive_B
N-BK10,adaptive,B,0.02370586456973174,0.03874962894287205,74.50788566513734,0.8864644756797975,20,2.8871529228420076,1.0,False,True,SIO2=53.55; B2O3=13.51; K2O=6.46; NA2O=3.89; Li2O=1.77; MgO=10.37; P2O5=9.72; RO=10.39; R2O=12.35; R2O3=13.98; R2O5=9.72; RmOn=99.98,SIO2=53.52; B2O3=13.38; K2O=6.41; NA2O=3.92; Li2O=1.82; MgO=10.45; P2O5=9.77; RO=10.48; R2O=12.37; R2O3=13.84; R2O5=9.77; RmOn=99.98,SIO2=67.01; AL2O3=0.56; B2O3=16.75; K2O=8.03; NA2O=4.90; MgO=2.67; RO=2.70; R2O=12.93; R2O3=17.33; RmOn=99.98,adaptive_B
N-PK52A,adaptive,B,0.009910263291903238,0.05157678956551831,62.87877348643998,0.0,20,3.243085268248007,1.0,False,True,AL2O3=2.87; BAO=3.07; P2O5=11.69; RO=3.07; R2O3=2.87; R2O5=11.69; RF2=41.31; RF3=14.37; RHaln=55.79; RmOn=17.63,AL2O3=2.74; BAO=2.68; P2O5=10.91; RO=2.68; R2O3=2.74; R2O5=10.91; RF2=46.63; RF3=15.44; RHaln=62.17; RmOn=16.33,RF2=69.99; RF3=18.01; RHaln=88.00,adaptive_B
N-FK5,adaptive,B,0.015911413851689173,0.0367906921394497,57.36175521737809,0.639031859650177,20,2.11037867678103,1.0,False,True,SIO2=59.99; AL2O3=2.41; B2O3=10.20; K2O=7.20; NA2O=8.77; P2O5=6.44; R2O=16.23; R2O3=12.65; R2O5=6.44; RmOn=95.36,SIO2=60.55; AL2O3=2.04; B2O3=11.20; K2O=7.65; NA2O=7.53; P2O5=5.48; R2O=15.41; R2O3=13.28; R2O5=5.48; RmOn=94.76,SIO2=63.60; B2O3=17.05; K2O=10.07; R2O=10.07; R2O3=17.10; RmOn=90.78,adaptive_B
FK5HTi,adaptive,B,0.017363871458208585,0.037374833400067045,57.36175521737809,0.639031859650177,20,2.143886044784933,1.0,False,True,SIO2=60.03; AL2O3=2.44; B2O3=10.11; K2O=7.10; NA2O=8.94; P2O5=6.48; R2O=16.32; R2O3=12.59; R2O5=6.48; RmOn=95.45,SIO2=60.55; AL2O3=2.13; B2O3=10.94; K2O=7.47; NA2O=7.93; P2O5=5.66; R2O=15.65; R2O3=13.11; R2O5=5.66; RmOn=95.01,SIO2=63.69; B2O3=17.07; K2O=10.05; R2O=10.05; R2O3=17.13; RmOn=90.88,adaptive_B
N-FK51A,adaptive,B,0.03384769162213847,0.06389314032381548,77.61856767550752,0.0,20,4.95929403622477,1.0,False,True,AL2O3=1.59; BAO=1.06; P2O5=7.94; RO=1.50; R2O3=1.59; R2O5=7.94; RF2=33.35; RF3=16.32; RHaln=49.69; RmOn=11.25,AL2O3=1.58; BAO=1.03; P2O5=7.83; RO=1.46; R2O3=1.58; R2O5=7.83; RF2=32.83; RF3=16.03; RHaln=48.88; RmOn=11.10,,adaptive_B
N-FK58,adaptive,B,0.02744655437516672,0.051566543694644876,3.6534274607364754,0.0,20,0.18839462678928293,1.0,False,True,AL2O3=1.40; BAO=2.26; P2O5=6.84; RO=2.44; R2O3=1.47; R2O5=6.84; RF=2.63; RF2=51.21; RF3=35.42; RHaln=89.26; RmOn=10.74,AL2O3=1.40; BAO=2.28; P2O5=6.85; RO=2.47; R2O3=1.46; R2O5=6.85; RF=2.66; RF2=51.14; RF3=35.42; RHaln=89.22; RmOn=10.78,AL2O3=2.43; P2O5=7.44; R2O3=2.43; R2O5=7.44; RF=5.88; RF2=49.95; RF3=34.30; RHaln=90.13; RmOn=9.87,adaptive_B
