glass_name,filter_mode,property_mode,rank,sciglass_id,distance,oxide_SIO2,oxide_AL2O3,oxide_B2O3,oxide_CAO,oxide_K2O,oxide_NA2O,oxide_PBO,oxide_Li2O,oxide_MgO,oxide_SRO,oxide_BAO,oxide_ZNO,oxide_P2O5,oxide_GEO2,oxide_ZRO2,oxide_TIO2,oxide_TEO2,oxide_RO,oxide_FemOn,oxide_R2O,oxide_R2O3,oxide_RO2,oxide_RO3,oxide_RO4,oxide_R2O5,oxide_RF,oxide_RF2,oxide_RF3,oxide_RF4,oxide_RF5,oxide_RHal,oxide_RHal2,oxide_RHal3,oxide_RHal4,oxide_RHal5,oxide_RHaln,oxide_RmOn,oxide_RmNn,scenario
N-SF6HT,adaptive,B,9,995500087340,0.050066154804971695,38.08106231689453,0.9350255131721495,0.0,0.0,5.060534477233887,23.07310104370117,0.0,0.0,0.0,0.0,3.1089367866516118,0.0,0.0,0.0,0.0,17.902700424194336,0.0,3.1089367866516118,0.0,28.13363647460937,0.9350255131721495,17.902700424194336,0.0,,11.838648796081545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000762939452,0.0,adaptive_B
N-SF6HT,adaptive,B,10,3546500425737,0.05507950558044992,38.11390686035156,0.0,0.0,0.0,0.0,15.395333290100098,0.0,3.193245649337769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66902732849121,0.0,0.0,0.0,26.037599563598636,0.0,28.66902732849121,0.0,,7.17946720123291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,11,3548300426186,0.057375370201127845,31.775171279907227,0.0,20.40264892578125,2.7236483097076416,4.053651809692383,8.625073432922363,0.0,0.0,0.0,0.0,0.0,0.0,1.8292338848114011,0.0,2.4790072441101074,25.81315803527832,0.0,2.7236483097076416,0.0,12.678725242614746,20.40264892578125,28.292165756225582,0.0,,4.127645492553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,12,2890700367587,0.0597190778358657,0.0,0.0,0.0,0.0,10.62475299835205,21.530092239379883,0.0,0.0,0.0,0.0,0.0,0.0,14.88482666015625,3.720562219619751,0.0,36.89122772216797,0.0,0.0,0.0,35.508907318115234,0.0,40.61178970336914,0.0,,23.87931060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00001525878906,0.0,adaptive_B
N-SF6HT,adaptive,B,13,3546600425748,0.0597190778358657,29.23546600341797,0.0,0.0,0.0,8.833391189575195,17.900060653686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0932657718658447,0.0,30.6712703704834,0.0,0.0,0.0,29.522008895874023,0.0,33.7645378112793,0.0,,7.477989673614502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,14,3546600425751,0.06063664493060449,19.691251754760746,0.0,0.0,0.0,9.661810874938965,23.49453353881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8300628662109375,0.0,30.76261329650879,0.0,0.0,0.0,33.15634536743164,0.0,38.59267425537109,0.0,,8.559728622436523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000762939452,0.0,adaptive_B
N-SF6HT,adaptive,B,15,3546500425739,0.06191803548250531,36.86263656616211,0.0,0.0,0.0,1.0223206281661987,15.537296295166016,0.0,3.222691059112549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93338966369629,0.0,0.0,0.0,26.958301544189453,0.0,28.93338966369629,0.0,,7.245670318603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00001525878906,0.0,adaptive_B
N-SF6HT,adaptive,B,16,3784300447203,0.06313088109874883,40.00000381469727,0.0,1.380000114440918,1.380000114440918,13.100001335144045,7.590000629425049,0.0,1.380000114440918,0.0,0.0,1.380000114440918,0.0,0.0,0.0,4.140000343322754,12.410000801086426,0.0,2.760000228881836,0.0,22.070003509521484,1.380000114440918,16.55000114440918,2.760000228881836,,14.480000495910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,17,4271600497364,0.06734969708760621,21.729345321655277,0.0,20.00327491760254,13.037904739379885,1.9404534101486208,6.179096221923828,0.0,0.0,0.0,0.0,8.288049697875977,0.0,0.0,0.0,1.3420816659927368,21.683927536010746,0.0,21.32595443725586,0.0,8.119549751281738,20.00327491760254,23.02600860595703,0.0,,5.795870780944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,18,3546500425740,0.07253013618520758,37.28679275512695,0.0,0.0,0.0,0.0,18.859289169311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.266305923461918,0.0,0.0,0.0,26.117855072021484,0.0,29.266305923461918,0.0,,7.329041481018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,19,3546500425744,0.07366212583646763,34.68720626831055,0.0,0.0,0.0,0.0,25.220138549804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44006729125977,0.0,0.0,0.0,27.685338973999023,0.0,30.44006729125977,0.0,,7.187382698059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HT,adaptive,B,20,849000066690,0.07591696858377744,45.53116989135742,0.0,0.6571028828620911,1.5722583532333374,4.900794506072998,10.575186729431152,0.2235960811376571,0.0,0.0,0.0,3.3851161003112797,0.0,0.0,0.0,0.0,25.03277015686035,0.0,5.180970668792725,0.0,15.475980758666992,0.9544405937194824,25.03277015686035,0.0358758494257926,,5.807816505432129,1.9809750318527224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809750318527224,98.0190200805664,0.0,adaptive_B
N-SF6HTultra,adaptive,B,1,3548300426188,0.014740970147822658,31.757850646972656,0.0,18.19889068603516,2.722163677215576,4.0514421463012695,8.62037181854248,0.0,0.0,0.0,0.0,0.0,0.0,1.8282368183135984,0.0,1.8582420349121092,28.665651321411133,0.0,2.722163677215576,0.0,12.67181396484375,18.19889068603516,30.52389335632324,0.0,,4.125395774841309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,2,3546600425749,0.018663094665010253,18.507593154907227,0.0,6.6552510261535645,0.0,7.378337383270264,15.99813461303711,0.0,4.031550884246826,0.0,0.0,1.9944663047790527,0.0,0.0,6.200968265533447,0.0,29.814760208129883,0.0,1.9944663047790527,0.0,30.203088760375977,6.6552510261535645,36.01572799682617,0.0,,6.62387752532959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000762939452,0.0,adaptive_B
N-SF6HTultra,adaptive,B,3,3548700426256,0.02580119217243231,38.87305068969727,0.0,0.0,0.0,6.4536871910095215,5.420407295227051,0.0,5.621408462524414,4.961514949798584,2.6246092319488525,4.695181369781494,0.0,0.0,0.0,2.4018032550811768,23.832643508911133,0.0,12.281305313110352,0.0,17.495502471923828,0.0,26.234447479248047,0.0,,5.115695476531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,4,3548700426248,0.03316136219370222,43.29163360595703,0.0,0.0,0.0,0.0,18.08500289916992,0.0,0.0,0.0,0.0,7.533699035644531,0.0,0.0,0.0,0.0,24.63699531555176,0.0,7.533699035644531,0.0,18.08500289916992,0.014676603488624,24.63699531555176,0.0,,6.437991619110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,5,2890700367586,0.033857556933578156,0.0,0.0,0.0,0.0,0.0,19.30283737182617,0.0,4.003726005554199,0.0,0.0,0.0,0.0,16.014019012451172,5.718301296234131,0.0,37.443267822265625,0.0,0.0,0.0,31.372638702392575,0.0,43.16156768798828,0.0,,25.465797424316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,6,3546600425747,0.033857556933578156,31.05609703063965,0.0,0.0,0.0,0.0,15.84565258026123,0.0,3.286649227142334,0.0,0.0,0.0,0.0,0.0,4.6941399574279785,0.0,30.737091064453125,0.0,0.0,0.0,25.753721237182617,0.0,35.43123245239258,0.0,,7.7589430809021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,adaptive_B
N-SF6HTultra,adaptive,B,7,3546600425757,0.0417905606875145,23.39794540405273,0.0,0.0,0.0,9.15382957458496,13.609615325927734,0.0,4.077461242675781,0.0,0.0,2.017179012298584,0.0,0.0,8.063465118408203,0.0,30.15428924560547,0.0,2.017179012298584,0.0,29.667800903320312,0.0,38.21775436401367,0.0,,6.699310302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,8,3548700426254,0.042427548113328606,46.89296722412109,0.0,0.0,0.0,0.0,15.997476577758787,0.0,0.0,0.0,2.3124444484710693,3.664429426193237,0.0,0.0,0.0,0.0,24.825275421142575,0.0,5.976873874664307,0.0,15.997476577758787,0.0283451341092586,24.825275421142575,0.0,,6.279061794281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,adaptive_B
N-SF6HTultra,adaptive,B,9,995500087340,0.050066154804971695,38.08106231689453,0.9350255131721495,0.0,0.0,5.060534477233887,23.07310104370117,0.0,0.0,0.0,0.0,3.1089367866516118,0.0,0.0,0.0,0.0,17.902700424194336,0.0,3.1089367866516118,0.0,28.13363647460937,0.9350255131721495,17.902700424194336,0.0,,11.838648796081545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000762939452,0.0,adaptive_B
N-SF6HTultra,adaptive,B,10,3546500425737,0.05507950558044992,38.11390686035156,0.0,0.0,0.0,0.0,15.395333290100098,0.0,3.193245649337769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66902732849121,0.0,0.0,0.0,26.037599563598636,0.0,28.66902732849121,0.0,,7.17946720123291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,11,3548300426186,0.057375370201127845,31.775171279907227,0.0,20.40264892578125,2.7236483097076416,4.053651809692383,8.625073432922363,0.0,0.0,0.0,0.0,0.0,0.0,1.8292338848114011,0.0,2.4790072441101074,25.81315803527832,0.0,2.7236483097076416,0.0,12.678725242614746,20.40264892578125,28.292165756225582,0.0,,4.127645492553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,12,2890700367587,0.0597190778358657,0.0,0.0,0.0,0.0,10.62475299835205,21.530092239379883,0.0,0.0,0.0,0.0,0.0,0.0,14.88482666015625,3.720562219619751,0.0,36.89122772216797,0.0,0.0,0.0,35.508907318115234,0.0,40.61178970336914,0.0,,23.87931060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00001525878906,0.0,adaptive_B
N-SF6HTultra,adaptive,B,13,3546600425748,0.0597190778358657,29.23546600341797,0.0,0.0,0.0,8.833391189575195,17.900060653686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0932657718658447,0.0,30.6712703704834,0.0,0.0,0.0,29.522008895874023,0.0,33.7645378112793,0.0,,7.477989673614502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,14,3546600425751,0.06063664493060449,19.691251754760746,0.0,0.0,0.0,9.661810874938965,23.49453353881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8300628662109375,0.0,30.76261329650879,0.0,0.0,0.0,33.15634536743164,0.0,38.59267425537109,0.0,,8.559728622436523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000762939452,0.0,adaptive_B
N-SF6HTultra,adaptive,B,15,3546500425739,0.06191803548250531,36.86263656616211,0.0,0.0,0.0,1.0223206281661987,15.537296295166016,0.0,3.222691059112549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93338966369629,0.0,0.0,0.0,26.958301544189453,0.0,28.93338966369629,0.0,,7.245670318603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00001525878906,0.0,adaptive_B
N-SF6HTultra,adaptive,B,16,3784300447203,0.06313088109874883,40.00000381469727,0.0,1.380000114440918,1.380000114440918,13.100001335144045,7.590000629425049,0.0,1.380000114440918,0.0,0.0,1.380000114440918,0.0,0.0,0.0,4.140000343322754,12.410000801086426,0.0,2.760000228881836,0.0,22.070003509521484,1.380000114440918,16.55000114440918,2.760000228881836,,14.480000495910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,17,4271600497364,0.06734969708760621,21.729345321655277,0.0,20.00327491760254,13.037904739379885,1.9404534101486208,6.179096221923828,0.0,0.0,0.0,0.0,8.288049697875977,0.0,0.0,0.0,1.3420816659927368,21.683927536010746,0.0,21.32595443725586,0.0,8.119549751281738,20.00327491760254,23.02600860595703,0.0,,5.795870780944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,18,3546500425740,0.07253013618520758,37.28679275512695,0.0,0.0,0.0,0.0,18.859289169311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.266305923461918,0.0,0.0,0.0,26.117855072021484,0.0,29.266305923461918,0.0,,7.329041481018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,19,3546500425744,0.07366212583646763,34.68720626831055,0.0,0.0,0.0,0.0,25.220138549804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44006729125977,0.0,0.0,0.0,27.685338973999023,0.0,30.44006729125977,0.0,,7.187382698059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
N-SF6HTultra,adaptive,B,20,849000066690,0.07591696858377744,45.53116989135742,0.0,0.6571028828620911,1.5722583532333374,4.900794506072998,10.575186729431152,0.2235960811376571,0.0,0.0,0.0,3.3851161003112797,0.0,0.0,0.0,0.0,25.03277015686035,0.0,5.180970668792725,0.0,15.475980758666992,0.9544405937194824,25.03277015686035,0.0358758494257926,,5.807816505432129,1.9809750318527224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809750318527224,98.0190200805664,0.0,adaptive_B
SF6,adaptive,B,1,2619800198758,0.0009873577052632908,57.35750579833984,0.0,0.0,0.0,1.3401585817337036,1.0183908939361572,40.15632629394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15632629394531,0.0,2.3585495948791504,0.1276149153709411,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,2,326300110721,0.006857344390197413,57.24168395996094,0.0,0.0,0.0,1.3428630828857422,1.0204460620880127,40.07301330566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07301330566406,0.0,2.363309144973755,0.3219903111457824,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,3,365500005931,0.008197003834433335,57.90999984741211,0.0,0.0,0.0,1.9600000381469729,0.0,40.130001068115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.130001068115234,0.0,1.9600000381469729,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,4,3546600425755,0.011678219750435509,56.9719352722168,0.0,0.0,0.0,1.350943684577942,1.0265865325927734,40.65053176879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65053176879883,0.0,2.377530097961426,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,5,983500085587,0.017756280794413454,57.63179397583008,0.0,0.0,0.0,2.019850969314575,0.0,40.34835433959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34835433959961,0.0,2.019850969314575,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,6,190500000724,0.04381972916990028,59.20000076293945,0.0,0.0,0.0,0.0,0.0,40.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79999923706055,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,7,3697700439996,0.05147444641604,11.767702102661133,0.0,26.944408416748047,0.0,15.998852729797363,0.0,0.0,0.0,0.0,0.0,26.53908348083496,0.0,0.0,0.0,0.0,0.0,0.0,26.53908348083496,0.0,15.998852729797363,44.69385528564453,0.0,1.0005069971084597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,8,2619800198757,0.06615256924527328,56.584598541259766,0.0,0.0,0.0,1.3030078411102295,0.9901598691940308,37.00850296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9921332597732544,1.9975206851959229,0.0,37.00850296020508,0.0,2.2931675910949707,0.1240772902965545,3.989654064178467,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,9,365500005945,0.07007982932964213,56.31999969482422,0.0,0.0,0.0,4.860000133514404,0.0,38.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81999969482422,0.0,4.860000133514404,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,10,3601900431272,0.07166429440646452,9.995002746582031,0.0,29.985008239746094,9.995002746582031,9.995002746582031,0.0,0.0,0.0,0.0,0.0,9.995002746582031,9.995002746582031,0.0,0.0,0.0,0.0,0.0,29.985008239746094,0.0,9.995002746582031,50.02499008178711,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,11,3697700440011,0.07382305780232438,9.998857498168944,0.0,34.9591064453125,0.0,4.999557971954346,0.0,0.0,10.002182960510254,0.0,9.9993314743042,12.000688552856444,0.0,0.0,0.0,0.0,0.0,0.0,22.000019073486328,0.0,15.001741409301758,52.99938201904297,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,12,4035600467681,0.07580590198941817,0.0,0.0,65.73426818847656,0.0,5.294705390930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294705390930176,94.70529174804688,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,13,3697700440009,0.07856565504978154,9.999310493469238,0.0,34.95957565307617,0.0,5.000699043273926,0.0,0.0,9.998367309570312,0.0,0.0,22.002029418945312,0.0,0.0,0.0,0.0,0.0,0.0,22.002029418945312,0.0,14.999066352844238,52.99959182739258,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,14,3550800426564,0.07974474936170091,0.0,0.0,4.178255081176758,0.0,0.0,19.24287414550781,0.0,15.089017868041992,0.0,0.0,0.0,3.931471109390259,23.97714614868164,2.780750274658203,0.0,3.6416540145874015,0.0,3.931471109390259,0.0,34.33189392089844,10.79567050933838,6.4224042892456055,7.026103019714356,,37.492462158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,15,4243100490523,0.07974474936170091,0.0,0.0,4.178255081176758,0.0,0.0,19.24287414550781,0.0,15.089017868041992,0.0,0.0,0.0,3.931471109390259,23.97714614868164,2.780750274658203,0.0,3.6416540145874015,0.0,3.931471109390259,0.0,34.33189392089844,10.79567050933838,6.4224042892456055,7.026103019714356,,37.492462158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,16,4491700611503,0.08830224665095815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,80.0,15.0,0.0,0.0,5.0,80.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,17,3413500408348,0.08943188467311997,0.0,0.6061484217643738,7.101809978485107,0.0,0.0,11.966068267822266,0.0,11.892722129821776,0.0,0.0,10.077142715454102,0.0,29.607702255249023,0.0,0.0,6.576604843139648,0.0,10.077142715454102,0.0,23.85879135131836,16.548202514648438,6.576604843139648,3.798616647720337,,39.1406478881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,18,3601900431284,0.09367104497874951,10.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,19,4491700611505,0.09477144923461177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,70.0,25.0,0.0,0.0,5.0,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6,adaptive,B,20,190500000723,0.09536836736223449,61.380001068115234,0.0,0.0,0.0,0.0,0.0,38.619998931884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.619998931884766,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,1,2619800198758,0.0009873577052632908,57.35750579833984,0.0,0.0,0.0,1.3401585817337036,1.0183908939361572,40.15632629394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15632629394531,0.0,2.3585495948791504,0.1276149153709411,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,2,326300110721,0.006857344390197413,57.24168395996094,0.0,0.0,0.0,1.3428630828857422,1.0204460620880127,40.07301330566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07301330566406,0.0,2.363309144973755,0.3219903111457824,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,3,365500005931,0.008197003834433335,57.90999984741211,0.0,0.0,0.0,1.9600000381469729,0.0,40.130001068115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.130001068115234,0.0,1.9600000381469729,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,4,3546600425755,0.011678219750435509,56.9719352722168,0.0,0.0,0.0,1.350943684577942,1.0265865325927734,40.65053176879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65053176879883,0.0,2.377530097961426,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,5,983500085587,0.017756280794413454,57.63179397583008,0.0,0.0,0.0,2.019850969314575,0.0,40.34835433959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34835433959961,0.0,2.019850969314575,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,6,190500000724,0.04381972916990028,59.20000076293945,0.0,0.0,0.0,0.0,0.0,40.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79999923706055,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,7,3697700439996,0.05147444641604,11.767702102661133,0.0,26.944408416748047,0.0,15.998852729797363,0.0,0.0,0.0,0.0,0.0,26.53908348083496,0.0,0.0,0.0,0.0,0.0,0.0,26.53908348083496,0.0,15.998852729797363,44.69385528564453,0.0,1.0005069971084597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,8,2619800198757,0.06615256924527328,56.584598541259766,0.0,0.0,0.0,1.3030078411102295,0.9901598691940308,37.00850296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9921332597732544,1.9975206851959229,0.0,37.00850296020508,0.0,2.2931675910949707,0.1240772902965545,3.989654064178467,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
SF6HT,adaptive,B,9,365500005945,0.07007982932964213,56.31999969482422,0.0,0.0,0.0,4.860000133514404,0.0,38.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81999969482422,0.0,4.860000133514404,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,adaptive_B
