glass_name,matched_sciglass_id,distance,predicted_composition,composition_std,glass_family,oxide_sum_pct,physically_plausible,high_uncertainty,n_neighbors_for_mean
N-KZFS5,3550300426528,0.02036384429713322,SIO2=50.81; B2O3=12.73; CAO=3.15; K2O=2.03; NA2O=12.95; ZNO=1.68; ZRO2=10.85; RO=4.83,"{""SIO2"": 0.544, ""AL2O3"": 0.0, ""B2O3"": 0.431, ""CAO"": 1.489, ""K2O"": 2.177, ""NA2O"": 2.096, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 1.557, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 1.174, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.645, ""FemOn"": 0.0}",lanthanum,99.03090198834737,True,True,3
N-BAF51,2368300190665,0.028783791150332628,AL2O3=10.85; NA2O=9.97; GEO2=79.18,"{""SIO2"": 0.0, ""AL2O3"": 0.0, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 0.0, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,100.00000095367432,True,True,1
N-LAK7,1468700150799,0.1029853706959746,SIO2=37.48; AL2O3=1.43; B2O3=25.89; BAO=31.22; ZRO2=1.14; RO=32.32,"{""SIO2"": 9.456, ""AL2O3"": 0.672, ""B2O3"": 8.424, ""CAO"": 0.736, ""K2O"": 0.0, ""NA2O"": 0.0, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.461, ""SRO"": 0.0, ""BAO"": 2.434, ""ZNO"": 0.292, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 2.364, ""TIO2"": 0.233, ""TEO2"": 0.0, ""RO"": 2.79, ""FemOn"": 0.0}",uncertain,129.89754039011896,False,True,20
N-LAK22,2607200197367,0.06566751699710302,SIO2=44.12; AL2O3=1.27; B2O3=20.91; CAO=1.08; BAO=26.59; ZNO=1.28; ZRO2=1.91; TIO2=0.53; RO=28.95,"{""SIO2"": 12.202, ""AL2O3"": 1.485, ""B2O3"": 12.118, ""CAO"": 2.527, ""K2O"": 0.0, ""NA2O"": 0.066, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 7.733, ""ZNO"": 1.963, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 2.654, ""TIO2"": 0.9, ""TEO2"": 0.0, ""RO"": 5.193, ""FemOn"": 0.0}",uncertain,126.65594109757802,False,True,20
N-SF2,2084800177322,0.1959530848489864,SIO2=60.38; K2O=6.74; NA2O=10.47; TIO2=22.41,"{""SIO2"": 6.685, ""AL2O3"": 0.0, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 9.371, ""NA2O"": 7.393, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.0, ""TIO2"": 5.517, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",heavy flint,99.99500119686127,True,True,4
SF2,24800020366,0.1841313911522406,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
N-LAK21,1468700150805,0.12828428973773934,SIO2=44.82; AL2O3=1.91; B2O3=21.15; BAO=29.63; ZNO=0.76; ZRO2=0.55; RO=30.61,"{""SIO2"": 3.591, ""AL2O3"": 1.241, ""B2O3"": 4.218, ""CAO"": 0.0, ""K2O"": 0.108, ""NA2O"": 0.204, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 1.498, ""ZNO"": 1.331, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 1.199, ""TIO2"": 0.09, ""TEO2"": 0.0, ""RO"": 1.466, ""FemOn"": 0.0}",uncertain,129.58381010442972,False,True,20
N-KZFS11,1588400155833,0.1622868901185033,SIO2=25.45; AL2O3=5.43; B2O3=6.36; CAO=1.79; NA2O=12.45; ZNO=0.99; GEO2=39.59; ZRO2=5.22; RO=2.78,"{""SIO2"": 35.988, ""AL2O3"": 7.672, ""B2O3"": 8.991, ""CAO"": 2.537, ""K2O"": 0.0, ""NA2O"": 3.508, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 1.398, ""P2O5"": 0.0, ""GEO2"": 55.989, ""ZRO2"": 7.389, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 3.935, ""FemOn"": 0.0}",lanthanum,100.05979061126709,True,True,2
N-SSK20,3607500432640,0.03662905577397108,SIO2=44.21; AL2O3=1.21; B2O3=9.57; K2O=1.60; NA2O=7.50; Li2O=0.82; BAO=13.57; ZNO=12.81; P2O5=2.75; ZRO2=1.79; TIO2=0.64; RO=26.38,"{""SIO2"": 22.795, ""AL2O3"": 2.034, ""B2O3"": 21.278, ""CAO"": 0.0, ""K2O"": 1.595, ""NA2O"": 5.221, ""PBO"": 0.0, ""Li2O"": 0.951, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 10.842, ""ZNO"": 8.559, ""P2O5"": 12.298, ""GEO2"": 0.0, ""ZRO2"": 1.615, ""TIO2"": 2.062, ""TEO2"": 0.0, ""RO"": 3.993, ""FemOn"": 0.0}",uncertain,122.8556559054181,False,True,20
N-SSK2,1747700167340,0.19312552489188353,SIO2=48.26; AL2O3=2.48; B2O3=15.00; CAO=1.41; NA2O=2.08; BAO=23.63; ZNO=2.84; ZRO2=1.74; TIO2=0.99; RO=28.09,"{""SIO2"": 7.181, ""AL2O3"": 1.876, ""B2O3"": 7.703, ""CAO"": 3.154, ""K2O"": 0.434, ""NA2O"": 4.606, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.933, ""SRO"": 0.0, ""BAO"": 7.948, ""ZNO"": 2.749, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 2.362, ""TIO2"": 1.319, ""TEO2"": 0.0, ""RO"": 7.897, ""FemOn"": 0.0}",uncertain,126.84786475091241,False,True,20
F2G12,24800020367,0.04287737264178531,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
N-SK16,1747700167338,0.038837652434193626,SIO2=45.23; AL2O3=2.48; B2O3=21.86; SRO=0.78; BAO=26.59; ZNO=0.86; RO=28.45,"{""SIO2"": 4.606, ""AL2O3"": 1.47, ""B2O3"": 5.607, ""CAO"": 0.0, ""K2O"": 0.426, ""NA2O"": 0.368, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 3.5, ""BAO"": 5.445, ""ZNO"": 1.583, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.734, ""TIO2"": 0.144, ""TEO2"": 0.0, ""RO"": 2.549, ""FemOn"": 0.0}",uncertain,126.88422413533553,False,True,20
N-F2,3903600460254,0.22136648291862202,SIO2=61.42; AL2O3=1.46; K2O=7.40; NA2O=10.17; TIO2=19.20,"{""SIO2"": 5.564, ""AL2O3"": 2.359, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 7.401, ""NA2O"": 5.851, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.23, ""TIO2"": 5.5, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",heavy flint,99.74526217579842,True,True,6
F2,24800020367,0.046149499171224746,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
F2HT,24800020367,0.046149499171224746,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
F2HTi,24800020367,0.046149499171224746,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
N-PSK53A,988900041011,0.15960952054753247,SIO2=21.72; AL2O3=1.69; B2O3=37.38; CAO=2.77; SRO=0.78; BAO=27.85; ZNO=1.20; P2O5=4.03; ZRO2=0.53; RO=33.06,"{""SIO2"": 22.501, ""AL2O3"": 1.951, ""B2O3"": 21.637, ""CAO"": 6.942, ""K2O"": 0.0, ""NA2O"": 0.536, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 1.742, ""SRO"": 3.5, ""BAO"": 6.925, ""ZNO"": 2.417, ""P2O5"": 10.101, ""GEO2"": 0.0, ""ZRO2"": 1.841, ""TIO2"": 0.026, ""TEO2"": 0.0, ""RO"": 8.473, ""FemOn"": 0.0}",uncertain,131.60394936576483,False,True,20
N-SSK8,2368100190653,0.1117469014240595,AL2O3=14.10; NA2O=15.74; GEO2=70.16,"{""SIO2"": 0.0, ""AL2O3"": 0.0, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 0.0, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,100.00000476837158,True,True,1
N-KZFS4,4349100531093,0.18146810196198768,SIO2=55.25; B2O3=12.44; K2O=2.78; NA2O=5.82; Li2O=7.24; BAO=1.49; P2O5=3.50; ZRO2=6.01; RO=1.53,"{""SIO2"": 13.902, ""AL2O3"": 0.191, ""B2O3"": 6.016, ""CAO"": 0.114, ""K2O"": 1.479, ""NA2O"": 2.513, ""PBO"": 0.0, ""Li2O"": 3.97, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 4.401, ""ZNO"": 0.016, ""P2O5"": 15.652, ""GEO2"": 0.0, ""ZRO2"": 4.36, ""TIO2"": 1.628, ""TEO2"": 0.0, ""RO"": 4.39, ""FemOn"": 0.157}",lanthanum,96.52015153840185,False,True,20
N-SK4,2359000190088,0.10137563144219766,SIO2=46.57; AL2O3=2.59; B2O3=20.13; SRO=0.75; BAO=26.75; ZNO=1.24; RO=29.33,"{""SIO2"": 4.861, ""AL2O3"": 1.589, ""B2O3"": 6.122, ""CAO"": 1.33, ""K2O"": 0.434, ""NA2O"": 0.25, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 3.368, ""BAO"": 5.662, ""ZNO"": 1.517, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.377, ""TIO2"": 0.381, ""TEO2"": 0.0, ""RO"": 2.265, ""FemOn"": 0.0}",uncertain,128.34798642834647,False,True,20
P-SK60,2851300365568,0.1494525873746579,SIO2=47.26; AL2O3=3.68; B2O3=20.24; Li2O=20.55; BAO=4.71; RO=4.71,"{""SIO2"": 0.0, ""AL2O3"": 0.0, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 0.0, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",uncertain,101.15365099906921,True,True,1
N-BAF52,2368500190683,0.008480390865977891,SIO2=27.09; AL2O3=7.81; B2O3=5.01; CAO=2.07; K2O=1.65; NA2O=13.81; GEO2=35.08; ZRO2=5.35; RO=2.31,"{""SIO2"": 38.312, ""AL2O3"": 8.894, ""B2O3"": 7.085, ""CAO"": 2.932, ""K2O"": 2.327, ""NA2O"": 2.728, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.337, ""P2O5"": 0.0, ""GEO2"": 49.613, ""ZRO2"": 7.561, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 3.269, ""FemOn"": 0.0}",lanthanum,100.41598370671272,True,True,2
N-SK2,2359000190088,0.17210875765633596,SIO2=47.97; AL2O3=2.67; B2O3=18.37; NA2O=0.98; BAO=26.83; ZNO=1.14; RO=28.28,"{""SIO2"": 3.401, ""AL2O3"": 1.671, ""B2O3"": 3.922, ""CAO"": 0.495, ""K2O"": 0.434, ""NA2O"": 3.955, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 6.579, ""ZNO"": 1.459, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.729, ""TIO2"": 0.503, ""TEO2"": 0.0, ""RO"": 6.936, ""FemOn"": 0.0}",uncertain,127.14293203493581,False,True,20
N-SK2HT,2359000190088,0.17210875765633596,SIO2=47.97; AL2O3=2.67; B2O3=18.37; NA2O=0.98; BAO=26.83; ZNO=1.14; RO=28.28,"{""SIO2"": 3.401, ""AL2O3"": 1.671, ""B2O3"": 3.922, ""CAO"": 0.495, ""K2O"": 0.434, ""NA2O"": 3.955, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 6.579, ""ZNO"": 1.459, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.729, ""TIO2"": 0.503, ""TEO2"": 0.0, ""RO"": 6.936, ""FemOn"": 0.0}",uncertain,127.14293203493581,False,True,20
N-BAF4,2368500190682,0.029141316567054862,SIO2=57.00; AL2O3=3.49; B2O3=5.01; CAO=2.07; K2O=6.81; NA2O=10.43; ZRO2=5.63; TIO2=7.40; RO=2.31,"{""SIO2"": 3.982, ""AL2O3"": 2.782, ""B2O3"": 7.085, ""CAO"": 2.932, ""K2O"": 4.978, ""NA2O"": 2.056, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.337, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 7.162, ""TIO2"": 10.461, ""TEO2"": 0.0, ""RO"": 3.269, ""FemOn"": 0.0}",heavy flint,100.3802101612091,True,True,2
F5,24800020377,0.09249178642994799,AL2O3=2.44; NA2O=17.23; GEO2=80.33,"{""SIO2"": 0.0, ""AL2O3"": 3.451, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 16.568, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 13.117, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",lanthanum,99.99999952316284,True,True,2
N-SK14,2359000190090,0.11945175749137162,SIO2=41.95; AL2O3=3.11; B2O3=19.86; NA2O=1.01; SRO=1.54; BAO=20.45; ZNO=1.13; P2O5=6.60; RO=23.60,"{""SIO2"": 14.164, ""AL2O3"": 1.423, ""B2O3"": 7.687, ""CAO"": 1.388, ""K2O"": 0.426, ""NA2O"": 3.956, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 4.728, ""BAO"": 11.311, ""ZNO"": 1.672, ""P2O5"": 20.301, ""GEO2"": 0.0, ""ZRO2"": 0.393, ""TIO2"": 0.145, ""TEO2"": 0.0, ""RO"": 10.495, ""FemOn"": 0.0}",uncertain,120.04610715499146,False,True,20
LF5G19,24800020378,0.21900767725817252,SIO2=16.95; AL2O3=1.63; B2O3=2.01; CAO=1.82; K2O=1.35; NA2O=13.13; Li2O=5.11; GEO2=53.56; ZRO2=1.24; RO=2.38,"{""SIO2"": 29.354, ""AL2O3"": 2.817, ""B2O3"": 3.483, ""CAO"": 3.145, ""K2O"": 2.34, ""NA2O"": 13.698, ""PBO"": 0.0, ""Li2O"": 8.853, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.431, ""ZNO"": 0.542, ""P2O5"": 0.0, ""GEO2"": 47.3, ""ZRO2"": 2.147, ""TIO2"": 0.221, ""TEO2"": 0.0, ""RO"": 4.118, ""FemOn"": 0.0}",lanthanum,99.85305418570834,True,True,3
N-SK5,4238800489792,0.11247508008341356,SIO2=40.44; AL2O3=3.38; B2O3=19.11; CAO=0.54; NA2O=1.89; SRO=1.54; BAO=16.82; ZNO=1.03; P2O5=9.89; RO=19.93,"{""SIO2"": 16.783, ""AL2O3"": 1.288, ""B2O3"": 7.98, ""CAO"": 1.459, ""K2O"": 1.176, ""NA2O"": 5.437, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 4.728, ""BAO"": 12.148, ""ZNO"": 1.59, ""P2O5"": 24.163, ""GEO2"": 0.0, ""ZRO2"": 0.257, ""TIO2"": 0.145, ""TEO2"": 0.0, ""RO"": 12.128, ""FemOn"": 0.0}",uncertain,115.12200582055374,False,True,20
N-SK5HTi,4238800489792,0.11247508008341356,SIO2=40.44; AL2O3=3.38; B2O3=19.11; CAO=0.54; NA2O=1.89; SRO=1.54; BAO=16.82; ZNO=1.03; P2O5=9.89; RO=19.93,"{""SIO2"": 16.783, ""AL2O3"": 1.288, ""B2O3"": 7.98, ""CAO"": 1.459, ""K2O"": 1.176, ""NA2O"": 5.437, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 4.728, ""BAO"": 12.148, ""ZNO"": 1.59, ""P2O5"": 24.163, ""GEO2"": 0.0, ""ZRO2"": 0.257, ""TIO2"": 0.145, ""TEO2"": 0.0, ""RO"": 12.128, ""FemOn"": 0.0}",uncertain,115.12200582055374,False,True,20
P-SK57,3110100402632,0.027064822211633848,SIO2=47.26; AL2O3=3.68; B2O3=20.24; Li2O=20.55; BAO=4.71; RO=4.71,"{""SIO2"": 0.0, ""AL2O3"": 0.0, ""B2O3"": 0.0, ""CAO"": 0.0, ""K2O"": 0.0, ""NA2O"": 0.0, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 0.0, ""ZNO"": 0.0, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.0, ""TIO2"": 0.0, ""TEO2"": 0.0, ""RO"": 0.0, ""FemOn"": 0.0}",uncertain,101.15365099906921,True,True,1
LF5,24800020368,0.10120148877120293,SIO2=29.33; AL2O3=2.09; B2O3=13.91; K2O=4.18; NA2O=3.66; PBO=6.85; Li2O=2.24; ZNO=7.68; P2O5=13.07; GEO2=1.00; TIO2=3.11; RO=15.91,"{""SIO2"": 34.929, ""AL2O3"": 3.887, ""B2O3"": 27.125, ""CAO"": 1.176, ""K2O"": 5.641, ""NA2O"": 5.814, ""PBO"": 7.318, ""Li2O"": 4.054, ""MgO"": 0.289, ""SRO"": 1.136, ""BAO"": 1.063, ""ZNO"": 15.824, ""P2O5"": 16.71, ""GEO2"": 3.051, ""ZRO2"": 0.0, ""TIO2"": 4.725, ""TEO2"": 0.0, ""RO"": 16.047, ""FemOn"": 0.0}",phosphate,104.41697571128609,False,True,20
LF5HTi,24800020368,0.10130673208945666,SIO2=29.33; AL2O3=2.09; B2O3=13.91; K2O=4.18; NA2O=3.66; PBO=6.85; Li2O=2.24; ZNO=7.68; P2O5=13.07; GEO2=1.00; TIO2=3.11; RO=15.91,"{""SIO2"": 34.929, ""AL2O3"": 3.887, ""B2O3"": 27.125, ""CAO"": 1.176, ""K2O"": 5.641, ""NA2O"": 5.814, ""PBO"": 7.318, ""Li2O"": 4.054, ""MgO"": 0.289, ""SRO"": 1.136, ""BAO"": 1.063, ""ZNO"": 15.824, ""P2O5"": 16.71, ""GEO2"": 3.051, ""ZRO2"": 0.0, ""TIO2"": 4.725, ""TEO2"": 0.0, ""RO"": 16.047, ""FemOn"": 0.0}",phosphate,104.41697571128609,False,True,20
N-BALF4,2404700191862,0.022167360614390258,SIO2=53.65; AL2O3=1.81; B2O3=4.05; K2O=2.67; NA2O=6.23; BAO=12.37; ZNO=9.03; P2O5=6.30; ZRO2=1.05; TIO2=1.30; RO=21.73,"{""SIO2"": 18.706, ""AL2O3"": 2.288, ""B2O3"": 5.293, ""CAO"": 1.448, ""K2O"": 2.547, ""NA2O"": 3.202, ""PBO"": 0.0, ""Li2O"": 0.445, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 7.424, ""ZNO"": 6.28, ""P2O5"": 19.374, ""GEO2"": 0.0, ""ZRO2"": 1.578, ""TIO2"": 1.961, ""TEO2"": 0.0, ""RO"": 4.672, ""FemOn"": 0.0}",uncertain,120.61435278505087,False,True,20
N-BAK1,3304500407305,0.13625864780961963,SIO2=53.54; AL2O3=1.23; B2O3=13.93; K2O=2.09; NA2O=5.82; BAO=14.41; ZNO=5.90; ZRO2=0.59; TIO2=1.05; RO=20.75,"{""SIO2"": 18.805, ""AL2O3"": 1.758, ""B2O3"": 20.901, ""CAO"": 1.51, ""K2O"": 2.257, ""NA2O"": 3.758, ""PBO"": 0.0, ""Li2O"": 0.0, ""MgO"": 0.0, ""SRO"": 0.0, ""BAO"": 6.652, ""ZNO"": 4.795, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.794, ""TIO2"": 1.723, ""TEO2"": 0.0, ""RO"": 5.93, ""FemOn"": 0.0}",uncertain,119.75709802955389,False,True,20
N-BAK4,2404700191863,0.021436793706257323,SIO2=56.08; AL2O3=1.84; B2O3=5.70; CAO=0.60; K2O=3.07; NA2O=5.11; BAO=10.82; ZNO=7.02; P2O5=5.95; ZRO2=0.65; TIO2=1.42; RO=18.94,"{""SIO2"": 18.447, ""AL2O3"": 2.169, ""B2O3"": 6.322, ""CAO"": 1.597, ""K2O"": 2.234, ""NA2O"": 2.681, ""PBO"": 0.0, ""Li2O"": 1.714, ""MgO"": 2.22, ""SRO"": 0.0, ""BAO"": 5.055, ""ZNO"": 6.317, ""P2O5"": 18.478, ""GEO2"": 0.0, ""ZRO2"": 1.513, ""TIO2"": 1.858, ""TEO2"": 0.0, ""RO"": 5.149, ""FemOn"": 0.0}",crown,118.1981734216213,False,True,20
N-BAK4HT,2404700191863,0.021436793706257323,SIO2=56.08; AL2O3=1.84; B2O3=5.70; CAO=0.60; K2O=3.07; NA2O=5.11; BAO=10.82; ZNO=7.02; P2O5=5.95; ZRO2=0.65; TIO2=1.42; RO=18.94,"{""SIO2"": 18.447, ""AL2O3"": 2.169, ""B2O3"": 6.322, ""CAO"": 1.597, ""K2O"": 2.234, ""NA2O"": 2.681, ""PBO"": 0.0, ""Li2O"": 1.714, ""MgO"": 2.22, ""SRO"": 0.0, ""BAO"": 5.055, ""ZNO"": 6.317, ""P2O5"": 18.478, ""GEO2"": 0.0, ""ZRO2"": 1.513, ""TIO2"": 1.858, ""TEO2"": 0.0, ""RO"": 5.149, ""FemOn"": 0.0}",crown,118.1981734216213,False,True,20
N-SK11,25400020562,0.21171041966573922,SIO2=44.50; AL2O3=2.22; B2O3=20.11; CAO=0.76; K2O=2.11; NA2O=4.03; SRO=0.78; BAO=11.80; ZNO=2.45; P2O5=6.60; RO=15.80,"{""SIO2"": 23.361, ""AL2O3"": 1.984, ""B2O3"": 19.875, ""CAO"": 1.169, ""K2O"": 3.659, ""NA2O"": 4.807, ""PBO"": 0.0, ""Li2O"": 1.119, ""MgO"": 0.0, ""SRO"": 3.5, ""BAO"": 8.189, ""ZNO"": 3.135, ""P2O5"": 20.301, ""GEO2"": 0.0, ""ZRO2"": 0.515, ""TIO2"": 1.472, ""TEO2"": 0.0, ""RO"": 9.177, ""FemOn"": 0.0}",uncertain,112.0683561950922,False,True,20
N-KZFS2,3910000462084,0.1680302774301865,SIO2=64.45; AL2O3=1.38; B2O3=6.27; CAO=1.84; K2O=2.94; NA2O=8.38; PBO=2.33; Li2O=9.38; MgO=1.80; SRO=0.58; RO=6.80,"{""SIO2"": 17.121, ""AL2O3"": 1.735, ""B2O3"": 15.219, ""CAO"": 4.923, ""K2O"": 3.16, ""NA2O"": 6.957, ""PBO"": 1.417, ""Li2O"": 9.005, ""MgO"": 4.157, ""SRO"": 2.58, ""BAO"": 0.0, ""ZNO"": 0.792, ""P2O5"": 0.0, ""GEO2"": 0.0, ""ZRO2"": 0.489, ""TIO2"": 0.489, ""TEO2"": 0.0, ""RO"": 5.324, ""FemOn"": 0.0}",crown,106.6258436754346,False,True,20
