composition,oxide_SIO2,oxide_AL2O3,oxide_B2O3,oxide_CAO,oxide_K2O,oxide_NA2O,oxide_PBO,oxide_Li2O,oxide_MgO,oxide_SRO,oxide_BAO,oxide_ZNO,oxide_P2O5,oxide_GEO2,oxide_ZRO2,oxide_TIO2,oxide_TEO2,oxide_Bi2O3,oxide_WO3,oxide_RO,oxide_FemOn,oxide_R2O3,oxide_R2O5,oxide_RO2,ND300_pred,NUD300_pred,DENSITY_pred,TG_pred,PbO,glass_family,pareto_rank,distance_to_training,feasible,anomaly_oxide
B2O3=0.72; BAO=19.64; R2O3=59.95; SIO2=17.87; WO3=0.57,17.86761558618769,0.06788103927766977,0.7237770376632228,0.012477429216566421,0.002468709197918986,0.009487976253845029,0.0,0.1518471710911763,0.002480359174577105,0.046909432452248934,19.635997701699786,0.03806675993306919,0.2797506312323734,0.03677520517997226,0.1211020014567145,0.21979959687370007,0.07858390801127549,0.0002636639314379749,0.5689658010237171,0.17273464007468092,3.68126555303748e-06,59.95335802279623,0.004291164657948303,0.005362481348610824,1.7709203958511353,52.739784240722656,437.12114283925035,612.1858520507812,0.0,uncertain,83,1.3074837454638744,True,False
B2O3=0.62; CAO=0.86; R2O3=60.36; R2O5=1.41; RO2=1.92; SIO2=32.67; TEO2=1.11,32.66765456897175,0.13980038758087945,0.6242429020543349,0.8620506417432252,0.00010036790918200591,0.028404269546670156,0.0,0.02124980790018485,0.012920528179394193,0.010919951535866555,0.4268095621814308,0.0002968663046055526,0.00333446617182105,0.27906122122066895,0.07001348474425893,0.04192437589234151,1.1096963288340063,0.0037770506878735946,0.004933850980727974,0.005084591822908216,4.18817336494641e-06,60.3572022462054,1.407336678108318,1.9231816632508048,1.7651598453521729,50.58323287963867,17.208972236794807,625.0044555664062,0.0,uncertain,84,0.3054202566665542,True,False
B2O3=0.76; BAO=19.93; R2O3=61.26; SIO2=16.52,16.51802993695816,0.055043945454777615,0.7609939504227344,0.040536587055162665,0.003922210032501313,0.18969070946254094,0.0,0.013658989445759306,0.12768682651520907,0.018322755852118965,19.9314323505736,0.03066788706729013,0.24769942745680051,0.06380039508359833,0.15799206105485555,0.19730180675450368,0.07751373235892974,0.003976703898567824,0.12354425154609285,0.024930986819269273,2.0107182537982982e-05,61.264434887088804,0.14321313782897568,0.005586354087196219,1.7557485103607178,53.4504508972168,479.35697669879323,612.568603515625,0.0,uncertain,85,1.3275119720332371,True,False
B2O3=0.56; BAO=18.75; CAO=0.58; R2O3=61.27; SIO2=17.55,17.550910291174006,0.064343147566284,0.5644466569196653,0.577775138919874,0.011028488214427564,0.0004661964388797241,0.0,0.009733828902574362,0.005104571537249613,0.0664959143938708,18.75042205881122,0.05727325926498293,0.2699574733487874,0.07644569947118932,0.04129231085309834,0.1923414857011299,0.0819453192712388,0.0002604440975526793,0.15372697058238996,0.11446596902907066,0.001261020979789565,61.269759032494484,0.138858953221392,0.0016857688068295114,1.7549231052398682,52.63491439819336,495.65889562067554,627.0322265625,0.0,uncertain,86,1.319477177990874,True,False
B2O3=0.57; BAO=18.78; R2O3=60.62; R2O5=0.94; SIO2=18.07,18.0717781112714,0.06628933098549315,0.5700235337597925,0.00901134135771832,0.004134189706148269,0.0224278054126573,0.0,0.02024339348569665,0.017844049982926647,0.13495029381471818,18.78390235947304,0.003908885784904501,0.3148789375404811,0.03524512535064335,0.01630093155846604,0.008714284658565745,0.08063558385225401,0.0002257757954005271,0.171020938249474,0.06291202643435174,8.798306510108828e-06,60.61572535068625,0.9382759846247365,0.051542967908387256,1.751123309135437,54.65001678466797,674.3190196018932,620.1213989257812,0.0,uncertain,87,1.3173111802457709,True,False
B2O3=0.74; BAO=19.95; P2O5=0.51; R2O3=61.30; SIO2=16.53,16.52801153174255,0.05507720767557276,0.7440898821323625,0.012301289976861026,0.0004008371746228854,0.02789214994454645,0.0,0.013189429458676844,0.00463081996483484,0.018333828015382213,19.946230626671372,0.030686419205975403,0.5110584035729249,0.06383894869400096,0.15808753325938718,0.19742103324172813,0.07734794479069435,0.003913399543276123,0.1236189074621785,0.033504223714482986,2.0119333003208916e-05,61.30145605523486,0.14329967935451268,0.005589729836182832,1.7503377199172974,53.66543960571289,454.9223178362326,613.9940185546875,0.0,uncertain,88,1.326461775857873,True,False
BAO=1.50; R2O3=9.00; R2O5=67.16; RO2=1.38; SIO2=8.34; TIO2=11.15; ZRO2=0.56,8.34159625789528,0.009550917570744626,0.2784269862126773,0.03224264911536897,0.010204028926213167,0.00018461277532709464,0.0,0.04673310637592116,0.03233627460888043,0.13542608052348437,1.5026301711128378,0.011343996898466812,0.021473066495460706,0.1589256929388226,0.5646491457968817,11.150380538665008,0.0021465853695517407,5.202962931660982e-05,0.0018252553108870195,0.15772703033910634,4.681409328204237e-05,9.003818646595615,67.16271145433011,1.3755686584207631,2.3832077980041504,19.918193817138672,3.7643058340433426,498.60601806640625,0.0,uncertain,89,0.8697780768716195,False,True
BAO=1.50; R2O3=9.16; R2O5=67.03; RO2=1.35; SIO2=8.33; TIO2=11.13; ZRO2=0.56,8.325716325202546,0.009532735447864522,0.27749951478323004,0.026283383187192005,0.010224299695813755,0.00018426132719225616,0.0,0.04665065986572661,0.00562607731467512,0.13516826931120973,1.4997696075897884,0.00892846226276224,0.10126814868564779,0.15862314541326647,0.5635742207881609,11.129153511249868,0.002142498905746276,3.3664134884875176e-05,0.0008684641082511086,0.1574267647126995,0.0005145032059538417,9.160702100483478,67.0348535115117,1.3452558708123494,2.3794307708740234,20.392627716064453,3.72415669879601,484.0989074707031,0.0,uncertain,90,0.8667516830257894,False,True
BAO=1.50; R2O3=8.99; R2O5=67.09; RO2=1.37; SIO2=8.33; TIO2=11.14; ZRO2=0.56,8.332532553130797,0.009540539857125458,0.27812445658603563,0.1408643338125077,0.010192941563226986,0.00018441218114348943,0.0,0.04668232771607921,0.03230113907400474,0.1352789309883922,1.5009974624776914,0.011331670883690012,0.021449734566045063,0.1587530094960193,0.5640356165640114,11.138264901071251,0.0021442529603293496,5.197309562874583e-05,0.001823272048361933,0.1575556493237498,4.676322662448581e-05,8.994035392714387,67.08973465600711,1.3740740106557863,2.3747897148132324,20.098453521728516,3.7574278037833873,500.5385437011719,0.0,uncertain,91,0.8697764232914581,False,True
BAO=1.33; R2O3=7.98; R2O5=70.35; RO2=1.36; SIO2=7.20; TIO2=10.55,7.201999097472702,0.13621307138708671,0.12403460166767193,0.022155245534683805,0.009375122283491077,0.03239175863980549,0.0,0.01485887831788414,0.007274109740426399,0.15875298526381715,1.3318514180045986,0.00350480241268826,0.029645174306456596,0.19877646536772173,0.18826090385809444,10.550218611831832,0.026176221808630884,0.007982795091509284,0.03677988228241785,0.13994420839056776,0.08995826081329562,7.976207517452891,70.35301467257037,1.3606241955013543,2.368370294570923,14.756128311157227,3.5589143623200483,469.4842224121094,0.0,uncertain,92,0.8409463647613319,False,True
R2O3=9.12; R2O5=68.03; RO2=1.39; SIO2=8.45; TIO2=11.29; ZRO2=0.57,8.449160349092574,0.00967407574537158,0.2820172757461011,0.14283596688773692,0.010335608909715745,0.0001869933395245855,0.0,0.04733572534245225,0.0327532477976413,0.22801087027113312,0.031499910378566906,0.01149027666066144,0.02174995964772963,0.16097502464948707,0.5719302428837234,11.294163636295787,0.0021742653839416366,5.270054644323006e-05,0.0018487918047005113,0.15976090540943427,4.74177565670332e-05,9.119922032576405,68.02876823729817,1.393306485576143,2.365450143814087,19.477190017700195,3.715780270602592,483.0688171386719,0.0,uncertain,93,0.8591403081396172,False,True
CAO=1.27; Li2O=0.74; R2O3=10.65; R2O5=67.33; RO=1.47; RO2=1.21; SIO2=7.17; SRO=0.54; TIO2=8.79,7.174816466220908,0.08874966462817427,0.12125053229380577,1.2682270083149574,0.008917945124512645,0.016032110532374303,0.0,0.7359257132279263,0.006985626652529432,0.5391414567812493,0.27539308922564615,0.11183539507998576,0.04481947005735698,0.01604182959629138,0.034081001460349744,8.78855892288641,0.007727900683290678,0.0007003423098989112,0.012474852270739425,1.4680663115579082,0.08462391003755518,10.648352152229291,67.33340831419513,1.2138699846337238,2.3534348011016846,25.181299209594727,3.572062594890857,471.4930725097656,0.0,uncertain,94,0.8146974075094644,False,True
R2O3=8.23; R2O5=69.60; SIO2=8.66; TIO2=11.69; ZRO2=0.59,8.658627898855402,0.014286390755683838,0.0832315667707827,0.24433462868324865,0.003859942251843322,0.0001913099411892386,0.0,0.015074109315530349,0.03388699392530997,0.14033890912767435,0.15833489429491096,0.0011701543335012872,0.10469522151471326,0.1646910129362153,0.5851328256322536,11.69473735141474,0.002224456677383327,5.0889693340317986e-05,0.0018914697835101149,0.16959014087405627,0.062348631291857554,8.228278433601151,69.59916157303948,0.03386119528621829,2.3469865322113037,21.51922607421875,3.543177093933287,463.0603942871094,0.0,uncertain,95,0.9246116090207265,False,True
NA2O=0.81; R2O3=10.99; R2O5=67.70; RO2=1.23; SIO2=7.72; TIO2=9.83; ZNO=0.70,7.716129755751861,0.07961384981364396,0.005454330971995973,0.1139771540313795,0.001392719146190582,0.8146336545132415,0.0,0.03927655297349851,0.03430906445666958,0.125641786872253,0.3001623079529849,0.6981322679793311,0.034599236379081216,0.022136512222807964,0.04668658248944779,9.831585596094836,0.0015058239309213878,0.0008724648870290966,0.042398657131326595,0.13485482065098994,0.040279117163980735,10.99332980853253,67.69667815082421,1.226349785229774,2.340827703475952,19.443971633911133,3.556600682852651,475.5371398925781,0.0,uncertain,96,0.7816039553309181,False,True
BAO=2.38; R2O3=9.78; R2O5=65.44; RO2=1.31; SIO2=8.14; TIO2=10.87; ZRO2=0.55,8.137627345278165,0.09386145176879997,0.2708938057592929,0.02565772306077753,0.24330410711585082,0.11970241482330499,0.0,0.045540168969595236,0.005492151928477785,0.24437849017159916,2.381589552736454,0.008715925589373525,0.09885752132245136,0.15548907849002783,0.5501586754715257,10.865751807760073,0.0020914980080815756,5.377143024870995e-05,0.0008504953618823322,0.1537841230033335,0.06396681981789923,9.779871060673402,65.43912914743414,1.3132328640252162,2.3365273475646973,16.340883255004883,3.5143429910603956,487.8296203613281,0.0,uncertain,97,0.8915252994163455,False,True
BAO=1.29; CAO=1.84; R2O3=5.84; R2O5=67.75; RO2=1.10; SIO2=7.75; TIO2=2.55; ZRO2=11.08,7.7517816508565724,0.09498668804757086,0.005327185115778385,1.8400693165779505,0.001393420539807917,0.04534087835623719,0.0,0.004849062545153739,0.020474770843306914,0.18678429068009927,1.2878594999096316,0.073017651777519,0.03461666105772323,0.15229208130802138,11.083775782960005,2.5494695330567354,0.002762625029137488,0.0028155149101383287,0.04242000971169201,0.13130917201079395,0.00037854210169548753,5.840448740202063,67.74544676908228,1.102380153320061,2.3268778324127197,24.008251190185547,4.037468719955719,548.63720703125,0.0,lanthanum,98,3.00108259306504,False,True
R2O3=16.77; R2O5=68.52; RO2=1.65; SIO2=8.32; TIO2=2.84; ZRO2=0.50,8.322133386672732,0.0439326478138863,0.007900798089047754,0.004481750466637238,0.00011343690490613103,0.00485314619116264,0.0,0.015396521823830318,0.017610485914552155,0.2639766064562175,0.4634511012593565,0.10281191453169003,0.046318981911800644,0.1494780437443305,0.5009900795115501,2.8445128859793387,0.1348765339176134,0.008320788597919324,0.003180782169877973,0.12461630125742514,0.010945828070592911,16.765115432486347,68.51716618992299,1.6478163563061792,2.3233249187469482,20.82513427734375,3.6917319323886137,546.69580078125,0.0,uncertain,99,0.3799143365997273,False,True
R2O3=16.10; R2O5=70.26; RO2=1.34; SIO2=7.98; TIO2=2.67,7.975802523504956,0.04193399363663214,0.007541362364362711,0.005450351639614562,0.0002461632014628676,0.004632359113887357,0.0,0.014696078663910947,0.016633550103420793,0.15280937003797151,0.44473743553677025,0.09813463071941524,0.02837720830924388,0.14267774985348616,0.4781982387051291,2.6694124847180802,0.023069172529579497,0.007942245994256277,0.001508736986728856,0.11894705746139354,0.07429468767607135,16.09667665583751,70.25829580530466,1.3379821381014518,2.3160736560821533,15.756977081298828,3.6339881710066835,545.9166870117188,0.0,uncertain,100,0.4206267144558895,False,True
